VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
154, 1700, -0.06589, -0.02917, -0.02686,  0.6611, -0.62767, -0.40942,  0.17245,  0.65858, -0.73177, -1.00,  0.0108,  0.9196,  0.01039,  0.13727
155, 1698, -0.06693, -0.03635, -0.0136,  0.66116, -0.72305, -0.19662,  0.12986,  0.36867, -0.91975, -1.00,  0.0082,  0.9647,  0.00986,  0.14641
156, 1693, -0.13984, -0.04835, -0.05599, -0.05404, -0.68074, -0.73053, -0.7862,  0.48004, -0.38917, -1.00,  0.0962,  0.8623,  0.02769,  0.12566
157, 1694, -0.11412, -0.04013, -0.0589,  0.24761, -0.60153, -0.7595, -0.96875, -0.14191, -0.20344, -1.00,  0.0169,  0.7709,  0.01163,  0.10715
158, 1688, -0.12021, -0.05626, -0.04354,  0.19458, -0.82696, -0.52752, -0.95708, -0.04229, -0.28673, -1.00,  0.0702,  0.8701,  0.02242,  0.12724
159, 1694, -0.11412, -0.04013, -0.0589,  0.24761, -0.60153, -0.7595, -0.96875, -0.14191, -0.20344, -1.00,  0.0169,  0.7709,  0.01163,  0.10715
160, 1703, -0.09433, -0.03715, -0.05141,  0.43929, -0.59873, -0.66973, -0.84726, -0.52395, -0.08733, -1.00,  0.0236,  0.817,  0.01298,  0.11649
161, 1690, -0.0982, -0.05134, -0.03895,  0.40544, -0.78298, -0.47177, -0.9022, -0.42584, -0.06862, -1.00,  0.0542,  0.8836,  0.01918,  0.12998
162, 1001, -0.14515, -0.03918,  0.05412, -0.12912, -0.55129,  0.82426,  0.81598, -0.53139, -0.22758, -1.00,  0.904,  0.8623,  0.19134,  0.12566
163, 1002, -0.11977, -0.03039,  0.05808,  0.16899, -0.46598,  0.86851,  0.98487,  0.11411, -0.13041, -1.00,  0.9833,  0.7709,  0.20741,  0.10715
164, 966, -0.13693, -0.02568,  0.06191, -0.04638, -0.34836,  0.93621,  0.32379, -0.89186, -0.31582, -1.00,  0.9965,  0.7287,  0.21008,  0.0986
165, 984, -0.17469, -0.05004,  0.02233, -0.57832, -0.75307,  0.31372,  0.77688, -0.62575, -0.06995, -1.00,  0.7878,  0.9686,  0.1678,  0.1472
166, 985, -0.19313, -0.03633, -0.004, -0.84522, -0.53441,  0.00368,  0.53301, -0.84247,  0.07835, -1.00,  0.6851,  0.9958,  0.14699,  0.15271
167, 986, -0.1747, -0.05521, -0.00154, -0.57385, -0.81796,  0.04039,  0.8189, -0.57254,  0.04002, -1.00,  0.7614,  0.9958,  0.16245,  0.15271
168, 1677, -0.15767, -0.04174, -0.05754, -0.32011, -0.58097, -0.74833, -0.59374,  0.73855, -0.3194, -1.00,  0.1481,  0.89,  0.0382,  0.13128
169, 1693, -0.13984, -0.04835, -0.05599, -0.05404, -0.68074, -0.73053, -0.7862,  0.48004, -0.38917, -1.00,  0.0962,  0.8623,  0.02769,  0.12566
170, 1686, -0.14451, -0.05854, -0.04322, -0.13518, -0.86325, -0.48634, -0.86483,  0.34233, -0.36725, -1.00,  0.1326,  0.9152,  0.03506,  0.13638
171, 1677, -0.15767, -0.04174, -0.05754, -0.32011, -0.58097, -0.74833, -0.59374,  0.73855, -0.3194, -1.00,  0.1481,  0.89,  0.0382,  0.13128
172, 1686, -0.14451, -0.05854, -0.04322, -0.13518, -0.86325, -0.48634, -0.86483,  0.34233, -0.36725, -1.00,  0.1326,  0.9152,  0.03506,  0.13638
173, 1676, -0.16484, -0.04982, -0.04402, -0.4597, -0.72788, -0.50879, -0.69015,  0.65336, -0.31115, -1.00,  0.1795,  0.9321,  0.04457,  0.1398
174, 1701, -0.07817, -0.02919, -0.04487,  0.68411, -0.50385, -0.52703, -0.023,  0.70735, -0.70623, -1.00,  0.015,  0.8436,  0.01124,  0.12188
175, 1700, -0.06589, -0.02917, -0.02686,  0.6611, -0.62767, -0.40942,  0.17245,  0.65858, -0.73177, -1.00,  0.0108,  0.9196,  0.01039,  0.13727
176, 1699, -0.08087, -0.04186, -0.03335,  0.67526, -0.63761, -0.37023, -0.71048, -0.6973, -0.09461, -1.00,  0.0335,  0.8999,  0.01499,  0.13328
177, 1678, -0.17236, -0.05405, -0.02582, -0.55163, -0.7991, -0.23905, -0.76161,  0.59942, -0.24625, -1.00,  0.2124,  0.9686,  0.05123,  0.1472
178, 1680, -0.1747, -0.05521, -0.00154, -0.57385, -0.81796,  0.04039, -0.81439,  0.56475, -0.13355, -1.00,  0.2388,  0.9958,  0.05658,  0.15271
179, 1679, -0.19313, -0.03633, -0.004, -0.84522, -0.53441,  0.00368, -0.53133,  0.83958, -0.1131, -1.00,  0.3151,  0.9958,  0.07204,  0.15271
180, 1703, -0.09433, -0.03715, -0.05141,  0.43929, -0.59873, -0.66973, -0.84726, -0.52395, -0.08733, -1.00,  0.0236,  0.817,  0.01298,  0.11649
181, 1701, -0.07817, -0.02919, -0.04487,  0.68411, -0.50385, -0.52703, -0.023,  0.70735, -0.70623, -1.00,  0.015,  0.8436,  0.01124,  0.12188
182, 1699, -0.08087, -0.04186, -0.03335,  0.67526, -0.63761, -0.37023, -0.71048, -0.6973, -0.09461, -1.00,  0.0335,  0.8999,  0.01499,  0.13328
183, 950, -0.11379, -0.01747,  0.06164,  0.19207, -0.29843,  0.93491, -0.21711, -0.94196, -0.25608, -1.00,  0.9777,  0.6374,  0.20627,  0.0801
184, 952, -0.11977, -0.03039,  0.05808,  0.16899, -0.46598,  0.86851, -0.27059, -0.86926, -0.41373, -1.00,  0.9974,  0.6528,  0.21026,  0.08322
185, 951, -0.09933, -0.02853,  0.05213,  0.3684, -0.47651,  0.79826, -0.10688, -0.87467, -0.47279, -1.00,  0.9969,  0.5642,  0.21016,  0.06527
186, 964, -0.08234, -0.02201,  0.04593,  0.62968, -0.41002,  0.65953,  0.08206, -0.80918, -0.58146, -1.00,  0.9969,  0.4731,  0.21016,  0.04682
187, 948, -0.09636, -0.0174,  0.05659,  0.39457, -0.32095,  0.86099, -0.07291, -0.945, -0.31885, -1.00,  0.9713,  0.5519,  0.20497,  0.06278
188, 951, -0.09933, -0.02853,  0.05213,  0.3684, -0.47651,  0.79826, -0.10688, -0.87467, -0.47279, -1.00,  0.9969,  0.5642,  0.21016,  0.06527
189, 984, -0.17469, -0.05004,  0.02233, -0.57832, -0.75307,  0.31372,  0.77688, -0.62575, -0.06995, -1.00,  0.7878,  0.9686,  0.1678,  0.1472
190, 982, -0.16891, -0.04281,  0.04022, -0.51206, -0.6376,  0.57555,  0.71153, -0.69022, -0.13159, -1.00,  0.8207,  0.9321,  0.17446,  0.1398
191, 981, -0.18539, -0.02672,  0.0366, -0.75098, -0.36393,  0.55098,  0.43505, -0.9004, -0.00174, -1.00,  0.7613,  0.9483,  0.16243,  0.14309
192, 1009, -0.08234, -0.02201,  0.04593,  0.62968, -0.41002,  0.65953,  0.08206, -0.80918, -0.58146, -1.00,  0.9852,  0.8436,  0.20779,  0.12188
193, 1008, -0.06805, -0.02545,  0.02901,  0.62452, -0.5646,  0.53832,  0.07343,  0.729,  0.67962,  1.00,  0.9894,  0.9196,  0.20864,  0.13727
194, 1010, -0.06615, -0.01225,  0.03688,  0.59727, -0.38228,  0.7041,  0.19383,  0.92117,  0.33604,  1.00,  0.9993,  0.8619,  0.21065,  0.12558
195, 950, -0.11379, -0.01747,  0.06164,  0.19207, -0.29843,  0.93491, -0.21711, -0.94196, -0.25608, -1.00,  0.9777,  0.6374,  0.20627,  0.0801
196, 951, -0.09933, -0.02853,  0.05213,  0.3684, -0.47651,  0.79826, -0.10688, -0.87467, -0.47279, -1.00,  0.9969,  0.5642,  0.21016,  0.06527
197, 948, -0.09636, -0.0174,  0.05659,  0.39457, -0.32095,  0.86099, -0.07291, -0.945, -0.31885, -1.00,  0.9713,  0.5519,  0.20497,  0.06278
198, 1001, -0.14515, -0.03918,  0.05412, -0.12912, -0.55129,  0.82426,  0.81598, -0.53139, -0.22758, -1.00,  0.904,  0.8623,  0.19134,  0.12566
199, 967, -0.16058, -0.01917,  0.05841, -0.35489, -0.18371,  0.91668,  0.37586, -0.92581, -0.04002, -1.00,  0.8741,  0.857,  0.18528,  0.12459
200, 983, -0.163, -0.03255,  0.05285, -0.39487, -0.45207,  0.79982,  0.61567, -0.77637, -0.13486, -1.00,  0.8521,  0.89,  0.18083,  0.13128
201, 966, -0.13693, -0.02568,  0.06191, -0.04638, -0.34836,  0.93621,  0.32379, -0.89186, -0.31582, -1.00,  0.9965,  0.7287,  0.21008,  0.0986
202, 967, -0.16058, -0.01917,  0.05841, -0.35489, -0.18371,  0.91668,  0.37586, -0.92581, -0.04002, -1.00,  0.8741,  0.857,  0.18528,  0.12459
203, 1001, -0.14515, -0.03918,  0.05412, -0.12912, -0.55129,  0.82426,  0.81598, -0.53139, -0.22758, -1.00,  0.904,  0.8623,  0.19134,  0.12566
204, 969, -0.17325, -0.02163,  0.05078, -0.60418, -0.24423,  0.7585,  0.35751, -0.93377, -0.01589, -1.00,  0.8083,  0.9067,  0.17195,  0.13466
205, 982, -0.16891, -0.04281,  0.04022, -0.51206, -0.6376,  0.57555,  0.71153, -0.69022, -0.13159, -1.00,  0.8207,  0.9321,  0.17446,  0.1398
206, 983, -0.163, -0.03255,  0.05285, -0.39487, -0.45207,  0.79982,  0.61567, -0.77637, -0.13486, -1.00,  0.8521,  0.89,  0.18083,  0.13128
207, 956, -0.12987, -0.01384,  0.06415, -0.0097, -0.13015,  0.99145, -0.20188, -0.97082, -0.12942, -1.00,  0.9658,  0.7207,  0.20386,  0.09698
208, 966, -0.13693, -0.02568,  0.06191, -0.04638, -0.34836,  0.93621,  0.32379, -0.89186, -0.31582, -1.00,  0.9965,  0.7287,  0.21008,  0.0986
209, 952, -0.11977, -0.03039,  0.05808,  0.16899, -0.46598,  0.86851, -0.27059, -0.86926, -0.41373, -1.00,  0.9974,  0.6528,  0.21026,  0.08322
210, 1693, -0.13984, -0.04835, -0.05599, -0.05404, -0.68074, -0.73053, -0.7862,  0.48004, -0.38917, -1.00,  0.0962,  0.8623,  0.02769,  0.12566
211, 1660, -0.1308, -0.03625, -0.06508,  0.04065, -0.49842, -0.86598, -0.28497,  0.82492, -0.48816, -1.00,  0.0037,  0.7287,  0.00895,  0.0986
212, 1694, -0.11412, -0.04013, -0.0589,  0.24761, -0.60153, -0.7595, -0.96875, -0.14191, -0.20344, -1.00,  0.0169,  0.7709,  0.01163,  0.10715
213, 1678, -0.17236, -0.05405, -0.02582, -0.55163, -0.7991, -0.23905, -0.76161,  0.59942, -0.24625, -1.00,  0.2124,  0.9686,  0.05123,  0.1472
214, 1675, -0.18146, -0.03349, -0.04469, -0.69769, -0.45582, -0.55269, -0.4257,  0.88428, -0.19191, -1.00,  0.2389,  0.9483,  0.0566,  0.14309
215, 1676, -0.16484, -0.04982, -0.04402, -0.4597, -0.72788, -0.50879, -0.69015,  0.65336, -0.31115, -1.00,  0.1795,  0.9321,  0.04457,  0.1398
216, 964, -0.08234, -0.02201,  0.04593,  0.62968, -0.41002,  0.65953,  0.08206, -0.80918, -0.58146, -1.00,  0.9969,  0.4731,  0.21016,  0.04682
217, 943, -0.07822, -0.0086,  0.04817,  0.60808, -0.22193,  0.76197,  0.14561, -0.9124, -0.38201, -1.00,  0.963,  0.4419,  0.20329,  0.0405
218, 948, -0.09636, -0.0174,  0.05659,  0.39457, -0.32095,  0.86099, -0.07291, -0.945, -0.31885, -1.00,  0.9713,  0.5519,  0.20497,  0.06278
219, 956, -0.12987, -0.01384,  0.06415, -0.0097, -0.13015,  0.99145, -0.20188, -0.97082, -0.12942, -1.00,  0.9658,  0.7207,  0.20386,  0.09698
220, 952, -0.11977, -0.03039,  0.05808,  0.16899, -0.46598,  0.86851, -0.27059, -0.86926, -0.41373, -1.00,  0.9974,  0.6528,  0.21026,  0.08322
221, 950, -0.11379, -0.01747,  0.06164,  0.19207, -0.29843,  0.93491, -0.21711, -0.94196, -0.25608, -1.00,  0.9777,  0.6374,  0.20627,  0.0801
222, 984, -0.17469, -0.05004,  0.02233, -0.57832, -0.75307,  0.31372,  0.77688, -0.62575, -0.06995, -1.00,  0.7878,  0.9686,  0.1678,  0.1472
223, 980, -0.19187, -0.03192,  0.01886, -0.83437, -0.47218,  0.2844,  0.49854, -0.86654,  0.02394, -1.00,  0.7239,  0.9751,  0.15485,  0.14852
224, 985, -0.19313, -0.03633, -0.004, -0.84522, -0.53441,  0.00368,  0.53301, -0.84247,  0.07835, -1.00,  0.6851,  0.9958,  0.14699,  0.15271
225, 965, -0.06613, -0.0123,  0.03683,  0.59727, -0.38228,  0.7041,  0.19383,  0.92117,  0.33604,  1.00,  0.9969,  0.3894,  0.21016,  0.02986
226, 943, -0.07822, -0.0086,  0.04817,  0.60808, -0.22193,  0.76197,  0.14561, -0.9124, -0.38201, -1.00,  0.963,  0.4419,  0.20329,  0.0405
227, 964, -0.08234, -0.02201,  0.04593,  0.62968, -0.41002,  0.65953,  0.08206, -0.80918, -0.58146, -1.00,  0.9969,  0.4731,  0.21016,  0.04682
228, 1658, -0.07817, -0.02919, -0.04487,  0.68411, -0.50385, -0.52703, -0.023,  0.70735, -0.70623, -1.00,  0.0033,  0.4731,  0.00887,  0.04682
229, 1645, -0.09433, -0.03715, -0.05141,  0.43929, -0.59873, -0.66973,  0.1586,  0.7855, -0.5982, -1.00,  0.0033,  0.5642,  0.00887,  0.06527
230, 1642, -0.09086, -0.02689, -0.05734,  0.47258, -0.45545, -0.75447,  0.11061,  0.87999, -0.46194, -1.00,  0.0289,  0.5519,  0.01406,  0.06278
231, 1701, -0.07817, -0.02919, -0.04487,  0.68411, -0.50385, -0.52703, -0.023,  0.70735, -0.70623, -1.00,  0.015,  0.8436,  0.01124,  0.12188
232, 1702, -0.06333, -0.01711, -0.03624,  0.64758, -0.46903, -0.59948,  0.24332,  0.87332, -0.42108, -1.00,  0.0009,  0.8619,  0.00838,  0.12558
233, 1700, -0.06589, -0.02917, -0.02686,  0.6611, -0.62767, -0.40942,  0.17245,  0.65858, -0.73177, -1.00,  0.0108,  0.9196,  0.01039,  0.13727
234, 1644, -0.10772, -0.02793, -0.06395,  0.27827, -0.44705, -0.85012,  0.24811,  0.8885, -0.38602, -1.00,  0.0225,  0.6374,  0.01276,  0.0801
235, 1645, -0.09433, -0.03715, -0.05141,  0.43929, -0.59873, -0.66973,  0.1586,  0.7855, -0.5982, -1.00,  0.0033,  0.5642,  0.00887,  0.06527
236, 1646, -0.11412, -0.04013, -0.0589,  0.24761, -0.60153, -0.7595,  0.31586,  0.79121, -0.52366, -1.00,  0.0028,  0.6528,  0.00877,  0.08322
237, 984, -0.17469, -0.05004,  0.02233, -0.57832, -0.75307,  0.31372,  0.77688, -0.62575, -0.06995, -1.00,  0.7878,  0.9686,  0.1678,  0.1472
238, 981, -0.18539, -0.02672,  0.0366, -0.75098, -0.36393,  0.55098,  0.43505, -0.9004, -0.00174, -1.00,  0.7613,  0.9483,  0.16243,  0.14309
239, 980, -0.19187, -0.03192,  0.01886, -0.83437, -0.47218,  0.2844,  0.49854, -0.86654,  0.02394, -1.00,  0.7239,  0.9751,  0.15485,  0.14852
240, 1678, -0.17236, -0.05405, -0.02582, -0.55163, -0.7991, -0.23905, -0.76161,  0.59942, -0.24625, -1.00,  0.2124,  0.9686,  0.05123,  0.1472
241, 1679, -0.19313, -0.03633, -0.004, -0.84522, -0.53441,  0.00368, -0.53133,  0.83958, -0.1131, -1.00,  0.3151,  0.9958,  0.07204,  0.15271
242, 1674, -0.18965, -0.03574, -0.02704, -0.80706, -0.51926, -0.28112, -0.49162,  0.85461, -0.16718, -1.00,  0.2763,  0.9751,  0.06418,  0.14852
243, 969, -0.17325, -0.02163,  0.05078, -0.60418, -0.24423,  0.7585,  0.35751, -0.93377, -0.01589, -1.00,  0.8083,  0.9067,  0.17195,  0.13466
244, 981, -0.18539, -0.02672,  0.0366, -0.75098, -0.36393,  0.55098,  0.43505, -0.9004, -0.00174, -1.00,  0.7613,  0.9483,  0.16243,  0.14309
245, 982, -0.16891, -0.04281,  0.04022, -0.51206, -0.6376,  0.57555,  0.71153, -0.69022, -0.13159, -1.00,  0.8207,  0.9321,  0.17446,  0.1398
246, 949, -0.10738, -0.00988,  0.06243,  0.2454, -0.16694,  0.95494, -0.24155, -0.96452, -0.10654, -1.00,  0.9539,  0.6171,  0.20145,  0.07599
247, 950, -0.11379, -0.01747,  0.06164,  0.19207, -0.29843,  0.93491, -0.21711, -0.94196, -0.25608, -1.00,  0.9777,  0.6374,  0.20627,  0.0801
248, 948, -0.09636, -0.0174,  0.05659,  0.39457, -0.32095,  0.86099, -0.07291, -0.945, -0.31885, -1.00,  0.9713,  0.5519,  0.20497,  0.06278
249, 1644, -0.10772, -0.02793, -0.06395,  0.27827, -0.44705, -0.85012,  0.24811,  0.8885, -0.38602, -1.00,  0.0225,  0.6374,  0.01276,  0.0801
250, 1642, -0.09086, -0.02689, -0.05734,  0.47258, -0.45545, -0.75447,  0.11061,  0.87999, -0.46194, -1.00,  0.0289,  0.5519,  0.01406,  0.06278
251, 1645, -0.09433, -0.03715, -0.05141,  0.43929, -0.59873, -0.66973,  0.1586,  0.7855, -0.5982, -1.00,  0.0033,  0.5642,  0.00887,  0.06527
252, 1693, -0.13984, -0.04835, -0.05599, -0.05404, -0.68074, -0.73053, -0.7862,  0.48004, -0.38917, -1.00,  0.0962,  0.8623,  0.02769,  0.12566
253, 1677, -0.15767, -0.04174, -0.05754, -0.32011, -0.58097, -0.74833, -0.59374,  0.73855, -0.3194, -1.00,  0.1481,  0.89,  0.0382,  0.13128
254, 1661, -0.15462, -0.02945, -0.06498, -0.26699, -0.33526, -0.9035, -0.36292,  0.90349, -0.22801, -1.00,  0.1261,  0.857,  0.03375,  0.12459
255, 1678, -0.17236, -0.05405, -0.02582, -0.55163, -0.7991, -0.23905, -0.76161,  0.59942, -0.24625, -1.00,  0.2124,  0.9686,  0.05123,  0.1472
256, 1674, -0.18965, -0.03574, -0.02704, -0.80706, -0.51926, -0.28112, -0.49162,  0.85461, -0.16718, -1.00,  0.2763,  0.9751,  0.06418,  0.14852
257, 1675, -0.18146, -0.03349, -0.04469, -0.69769, -0.45582, -0.55269, -0.4257,  0.88428, -0.19191, -1.00,  0.2389,  0.9483,  0.0566,  0.14309
258, 956, -0.12987, -0.01384,  0.06415, -0.0097, -0.13015,  0.99145, -0.20188, -0.97082, -0.12942, -1.00,  0.9658,  0.7207,  0.20386,  0.09698
259, 962, -0.14642, -0.01712,  0.06195, -0.19708, -0.15043,  0.96878,  0.1664, -0.97895, -0.11815, -1.00,  0.9318,  0.7777,  0.19697,  0.10853
260, 966, -0.13693, -0.02568,  0.06191, -0.04638, -0.34836,  0.93621,  0.32379, -0.89186, -0.31582, -1.00,  0.9965,  0.7287,  0.21008,  0.0986
261, 1663, -0.16799, -0.03071, -0.0583, -0.53075, -0.37084, -0.76209, -0.3469,  0.91547, -0.20388, -1.00,  0.1919,  0.9067,  0.04708,  0.13466
262, 1677, -0.15767, -0.04174, -0.05754, -0.32011, -0.58097, -0.74833, -0.59374,  0.73855, -0.3194, -1.00,  0.1481,  0.89,  0.0382,  0.13128
263, 1676, -0.16484, -0.04982, -0.04402, -0.4597, -0.72788, -0.50879, -0.69015,  0.65336, -0.31115, -1.00,  0.1795,  0.9321,  0.04457,  0.1398
264, 943, -0.07822, -0.0086,  0.04817,  0.60808, -0.22193,  0.76197,  0.14561, -0.9124, -0.38201, -1.00,  0.963,  0.4419,  0.20329,  0.0405
265, 947, -0.09376, -0.00726,  0.05785,  0.42207, -0.17376,  0.88975, -0.22228, -0.97133, -0.08425, -1.00,  0.9406,  0.5428,  0.19875,  0.06094
266, 948, -0.09636, -0.0174,  0.05659,  0.39457, -0.32095,  0.86099, -0.07291, -0.945, -0.31885, -1.00,  0.9713,  0.5519,  0.20497,  0.06278
267, 966, -0.13693, -0.02568,  0.06191, -0.04638, -0.34836,  0.93621,  0.32379, -0.89186, -0.31582, -1.00,  0.9965,  0.7287,  0.21008,  0.0986
268, 962, -0.14642, -0.01712,  0.06195, -0.19708, -0.15043,  0.96878,  0.1664, -0.97895, -0.11815, -1.00,  0.9318,  0.7777,  0.19697,  0.10853
269, 967, -0.16058, -0.01917,  0.05841, -0.35489, -0.18371,  0.91668,  0.37586, -0.92581, -0.04002, -1.00,  0.8741,  0.857,  0.18528,  0.12459
270, 1660, -0.1308, -0.03625, -0.06508,  0.04065, -0.49842, -0.86598, -0.28497,  0.82492, -0.48816, -1.00,  0.0037,  0.7287,  0.00895,  0.0986
271, 1693, -0.13984, -0.04835, -0.05599, -0.05404, -0.68074, -0.73053, -0.7862,  0.48004, -0.38917, -1.00,  0.0962,  0.8623,  0.02769,  0.12566
272, 1661, -0.15462, -0.02945, -0.06498, -0.26699, -0.33526, -0.9035, -0.36292,  0.90349, -0.22801, -1.00,  0.1261,  0.857,  0.03375,  0.12459
273, 983, -0.163, -0.03255,  0.05285, -0.39487, -0.45207,  0.79982,  0.61567, -0.77637, -0.13486, -1.00,  0.8521,  0.89,  0.18083,  0.13128
274, 967, -0.16058, -0.01917,  0.05841, -0.35489, -0.18371,  0.91668,  0.37586, -0.92581, -0.04002, -1.00,  0.8741,  0.857,  0.18528,  0.12459
275, 969, -0.17325, -0.02163,  0.05078, -0.60418, -0.24423,  0.7585,  0.35751, -0.93377, -0.01589, -1.00,  0.8083,  0.9067,  0.17195,  0.13466
276, 949, -0.10738, -0.00988,  0.06243,  0.2454, -0.16694,  0.95494, -0.24155, -0.96452, -0.10654, -1.00,  0.9539,  0.6171,  0.20145,  0.07599
277, 948, -0.09636, -0.0174,  0.05659,  0.39457, -0.32095,  0.86099, -0.07291, -0.945, -0.31885, -1.00,  0.9713,  0.5519,  0.20497,  0.06278
278, 947, -0.09376, -0.00726,  0.05785,  0.42207, -0.17376,  0.88975, -0.22228, -0.97133, -0.08425, -1.00,  0.9406,  0.5428,  0.19875,  0.06094
279, 1658, -0.07817, -0.02919, -0.04487,  0.68411, -0.50385, -0.52703, -0.023,  0.70735, -0.70623, -1.00,  0.0033,  0.4731,  0.00887,  0.04682
280, 1642, -0.09086, -0.02689, -0.05734,  0.47258, -0.45545, -0.75447,  0.11061,  0.87999, -0.46194, -1.00,  0.0289,  0.5519,  0.01406,  0.06278
281, 1637, -0.07377, -0.01626, -0.0488,  0.67327, -0.33432, -0.65924, -0.04791,  0.87004, -0.49029, -1.00,  0.0372,  0.4419,  0.01574,  0.0405
282, 1650, -0.12346, -0.02489, -0.06855,  0.08418, -0.29202, -0.9527,  0.22107,  0.93774, -0.2679, -1.00,  0.0344,  0.7207,  0.01517,  0.09698
283, 1646, -0.11412, -0.04013, -0.0589,  0.24761, -0.60153, -0.7595,  0.31586,  0.79121, -0.52366, -1.00,  0.0028,  0.6528,  0.00877,  0.08322
284, 1660, -0.1308, -0.03625, -0.06508,  0.04065, -0.49842, -0.86598, -0.28497,  0.82492, -0.48816, -1.00,  0.0037,  0.7287,  0.00895,  0.0986
285, 1659, -0.06332, -0.01716, -0.03618,  0.64758, -0.46903, -0.59948,  0.24332,  0.87332, -0.42108, -1.00,  0.0033,  0.3894,  0.00887,  0.02986
286, 1658, -0.07817, -0.02919, -0.04487,  0.68411, -0.50385, -0.52703, -0.023,  0.70735, -0.70623, -1.00,  0.0033,  0.4731,  0.00887,  0.04682
287, 1637, -0.07377, -0.01626, -0.0488,  0.67327, -0.33432, -0.65924, -0.04791,  0.87004, -0.49029, -1.00,  0.0372,  0.4419,  0.01574,  0.0405
288, 965, -0.06613, -0.0123,  0.03683,  0.59727, -0.38228,  0.7041,  0.19383,  0.92117,  0.33604,  1.00,  0.9969,  0.3894,  0.21016,  0.02986
289, 944, -0.06323, -0.00117,  0.03851,  0.53999, -0.11748,  0.83265,  0.31539,  0.94599, -0.07062,  1.00,  0.9469,  0.3726,  0.20003,  0.02646
290, 943, -0.07822, -0.0086,  0.04817,  0.60808, -0.22193,  0.76197,  0.14561, -0.9124, -0.38201, -1.00,  0.963,  0.4419,  0.20329,  0.0405
291, 1650, -0.12346, -0.02489, -0.06855,  0.08418, -0.29202, -0.9527,  0.22107,  0.93774, -0.2679, -1.00,  0.0344,  0.7207,  0.01517,  0.09698
292, 1644, -0.10772, -0.02793, -0.06395,  0.27827, -0.44705, -0.85012,  0.24811,  0.8885, -0.38602, -1.00,  0.0225,  0.6374,  0.01276,  0.0801
293, 1646, -0.11412, -0.04013, -0.0589,  0.24761, -0.60153, -0.7595,  0.31586,  0.79121, -0.52366, -1.00,  0.0028,  0.6528,  0.00877,  0.08322
294, 954, -0.11875, -0.00601,  0.06495,  0.07556, -0.04695,  0.99604, -0.19407, -0.98048, -0.03149, -1.00,  0.9538,  0.6783,  0.20143,  0.08839
295, 956, -0.12987, -0.01384,  0.06415, -0.0097, -0.13015,  0.99145, -0.20188, -0.97082, -0.12942, -1.00,  0.9658,  0.7207,  0.20386,  0.09698
296, 950, -0.11379, -0.01747,  0.06164,  0.19207, -0.29843,  0.93491, -0.21711, -0.94196, -0.25608, -1.00,  0.9777,  0.6374,  0.20627,  0.0801
297, 954, -0.11875, -0.00601,  0.06495,  0.07556, -0.04695,  0.99604, -0.19407, -0.98048, -0.03149, -1.00,  0.9538,  0.6783,  0.20143,  0.08839
298, 950, -0.11379, -0.01747,  0.06164,  0.19207, -0.29843,  0.93491, -0.21711, -0.94196, -0.25608, -1.00,  0.9777,  0.6374,  0.20627,  0.0801
299, 949, -0.10738, -0.00988,  0.06243,  0.2454, -0.16694,  0.95494, -0.24155, -0.96452, -0.10654, -1.00,  0.9539,  0.6171,  0.20145,  0.07599
300, 1663, -0.16799, -0.03071, -0.0583, -0.53075, -0.37084, -0.76209, -0.3469,  0.91547, -0.20388, -1.00,  0.1919,  0.9067,  0.04708,  0.13466
301, 1676, -0.16484, -0.04982, -0.04402, -0.4597, -0.72788, -0.50879, -0.69015,  0.65336, -0.31115, -1.00,  0.1795,  0.9321,  0.04457,  0.1398
302, 1675, -0.18146, -0.03349, -0.04469, -0.69769, -0.45582, -0.55269, -0.4257,  0.88428, -0.19191, -1.00,  0.2389,  0.9483,  0.0566,  0.14309
303, 943, -0.07822, -0.0086,  0.04817,  0.60808, -0.22193,  0.76197,  0.14561, -0.9124, -0.38201, -1.00,  0.963,  0.4419,  0.20329,  0.0405
304, 946, -0.08454, -0.00199,  0.05364,  0.54342, -0.0751,  0.8361, -0.1259, -0.99202, -0.00727, -1.00,  0.9325,  0.4903,  0.19711,  0.0503
305, 947, -0.09376, -0.00726,  0.05785,  0.42207, -0.17376,  0.88975, -0.22228, -0.97133, -0.08425, -1.00,  0.9406,  0.5428,  0.19875,  0.06094
306, 1643, -0.1012, -0.02052, -0.06537,  0.33432, -0.32025, -0.88638,  0.25831,  0.93562, -0.24061, -1.00,  0.0463,  0.6171,  0.01758,  0.07599
307, 1642, -0.09086, -0.02689, -0.05734,  0.47258, -0.45545, -0.75447,  0.11061,  0.87999, -0.46194, -1.00,  0.0289,  0.5519,  0.01406,  0.06278
308, 1644, -0.10772, -0.02793, -0.06395,  0.27827, -0.44705, -0.85012,  0.24811,  0.8885, -0.38602, -1.00,  0.0225,  0.6374,  0.01276,  0.0801
309, 1557, -0.09837, -0.00013,  0.06055,  0.35518, -0.51683,  0.77893, -0.52387, -0.80017, -0.29204, -1.00,  0.9128,  0.5905,  0.19312,  0.0706
