VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
154, 5259,  0.51619, -0.02717, -0.15211,  0.13768, -0.59495,  0.79124,  0.4378,  0.75316,  0.49076,  1.00,  0.9917,  0.9844,  0.9917,  0.9844
155, 5258,  0.50952, -0.03676, -0.16536,  0.05196, -0.97314,  0.22156,  0.43346,  0.22224,  0.87331,  1.00,  0.9613,  0.9824,  0.9613,  0.9824
156, 5254,  0.56382, -0.04445, -0.18166,  0.0031, -0.9885,  0.14378,  0.39161,  0.1343,  0.91015,  1.00,  0.969,  0.9379,  0.969,  0.9379
157, 5260,  0.5814, -0.03484, -0.17256,  0.19383, -0.73366,  0.65128,  0.0457,  0.66991,  0.74104,  1.00,  0.9917,  0.9228,  0.9917,  0.9228
158, 5256,  0.56605, -0.03524, -0.16895,  0.16982, -0.74397,  0.64456,  0.09994,  0.66387,  0.74084,  1.00,  0.9917,  0.9373,  0.9917,  0.9373
159, 5254,  0.56382, -0.04445, -0.18166,  0.0031, -0.9885,  0.14378,  0.39161,  0.1343,  0.91015,  1.00,  0.969,  0.9379,  0.969,  0.9379
160, 5261,  0.58164, -0.04306, -0.18538,  0.15241, -0.98115,  0.11883,  0.32837,  0.16367,  0.93026,  1.00,  0.9729,  0.921,  0.9729,  0.921
161, 5260,  0.5814, -0.03484, -0.17256,  0.19383, -0.73366,  0.65128,  0.0457,  0.66991,  0.74104,  1.00,  0.9917,  0.9228,  0.9917,  0.9228
162, 5261,  0.58164, -0.04306, -0.18538,  0.15241, -0.98115,  0.11883,  0.32837,  0.16367,  0.93026,  1.00,  0.9729,  0.921,  0.9729,  0.921
163, 5254,  0.56382, -0.04445, -0.18166,  0.0031, -0.9885,  0.14378,  0.39161,  0.1343,  0.91015,  1.00,  0.969,  0.9379,  0.969,  0.9379
164, 5252,  0.561, -0.0407, -0.19364, -0.22723, -0.75706, -0.6122,  0.67722, -0.57328,  0.45909,  1.00,  0.9487,  0.9339,  0.9487,  0.9339
165, 5255,  0.53179, -0.0388, -0.17179, -0.05473, -0.97778,  0.19034,  0.4348,  0.14991,  0.88772,  1.00,  0.9678,  0.9557,  0.9678,  0.9557
166, 5258,  0.50952, -0.03676, -0.16536,  0.05196, -0.97314,  0.22156,  0.43346,  0.22224,  0.87331,  1.00,  0.9613,  0.9824,  0.9613,  0.9824
167, 5262,  0.50606, -0.0349, -0.17968, -0.08033, -0.83853, -0.5385,  0.38239, -0.52423,  0.76032,  1.00,  0.9379,  0.9796,  0.9379,  0.9796
168, 5255,  0.53179, -0.0388, -0.17179, -0.05473, -0.97778,  0.19034,  0.4348,  0.14991,  0.88772,  1.00,  0.9678,  0.9557,  0.9678,  0.9557
169, 5262,  0.50606, -0.0349, -0.17968, -0.08033, -0.83853, -0.5385,  0.38239, -0.52423,  0.76032,  1.00,  0.9379,  0.9796,  0.9379,  0.9796
170, 5253,  0.52942, -0.03611, -0.18375, -0.21014, -0.77932, -0.5894,  0.51005, -0.59912,  0.61389,  1.00,  0.9451,  0.9528,  0.9451,  0.9528
171, 5251,  0.50582, -0.02396, -0.18624, -0.137, -0.22855, -0.96374,  0.27238, -0.9436,  0.1849,  1.00,  0.9195,  0.975,  0.9195,  0.975
172, 5253,  0.52942, -0.03611, -0.18375, -0.21014, -0.77932, -0.5894,  0.51005, -0.59912,  0.61389,  1.00,  0.9451,  0.9528,  0.9451,  0.9528
173, 5262,  0.50606, -0.0349, -0.17968, -0.08033, -0.83853, -0.5385,  0.38239, -0.52423,  0.76032,  1.00,  0.9379,  0.9796,  0.9379,  0.9796
174, 5261,  0.58164, -0.04306, -0.18538,  0.15241, -0.98115,  0.11883,  0.32837,  0.16367,  0.93026,  1.00,  0.9729,  0.921,  0.9729,  0.921
175, 5252,  0.561, -0.0407, -0.19364, -0.22723, -0.75706, -0.6122,  0.67722, -0.57328,  0.45909,  1.00,  0.9487,  0.9339,  0.9487,  0.9339
176, 5263,  0.57963, -0.03963, -0.20007, -0.02888, -0.74477, -0.66669,  0.63862, -0.52685,  0.56089,  1.00,  0.9527,  0.9156,  0.9527,  0.9156
177, 5264,  0.59695, -0.0395, -0.19156,  0.27473, -0.95155, -0.13814,  0.30785, -0.04905,  0.95017,  1.00,  0.97033,  0.9044,  0.97033,  0.9044
178, 5261,  0.58164, -0.04306, -0.18538,  0.15241, -0.98115,  0.11883,  0.32837,  0.16367,  0.93026,  1.00,  0.9729,  0.921,  0.9729,  0.921
179, 5263,  0.57963, -0.03963, -0.20007, -0.02888, -0.74477, -0.66669,  0.63862, -0.52685,  0.56089,  1.00,  0.9527,  0.9156,  0.9527,  0.9156
180, 5261,  0.58164, -0.04306, -0.18538,  0.15241, -0.98115,  0.11883,  0.32837,  0.16367,  0.93026,  1.00,  0.9729,  0.921,  0.9729,  0.921
181, 5264,  0.59695, -0.0395, -0.19156,  0.27473, -0.95155, -0.13814,  0.30785, -0.04905,  0.95017,  1.00,  0.97033,  0.9044,  0.97033,  0.9044
182, 5265,  0.59748, -0.0376, -0.1833,  0.34116, -0.86581,  0.36604,  0.07338,  0.41275,  0.90789,  1.00,  0.97954,  0.90575,  0.97954,  0.90575
183, 5265,  0.59748, -0.0376, -0.1833,  0.34116, -0.86581,  0.36604,  0.07338,  0.41275,  0.90789,  1.00,  0.97954,  0.90575,  0.97954,  0.90575
184, 5260,  0.5814, -0.03484, -0.17256,  0.19383, -0.73366,  0.65128,  0.0457,  0.66991,  0.74104,  1.00,  0.9917,  0.9228,  0.9917,  0.9228
185, 5261,  0.58164, -0.04306, -0.18538,  0.15241, -0.98115,  0.11883,  0.32837,  0.16367,  0.93026,  1.00,  0.9729,  0.921,  0.9729,  0.921
186, 5266,  0.59992, -0.03685, -0.18337,  0.4466, -0.81312,  0.37334,  0.01206,  0.42269,  0.90619,  1.00,  0.97849,  0.90219,  0.97849,  0.90219
187, 5265,  0.59748, -0.0376, -0.1833,  0.34116, -0.86581,  0.36604,  0.07338,  0.41275,  0.90789,  1.00,  0.97954,  0.90575,  0.97954,  0.90575
188, 5264,  0.59695, -0.0395, -0.19156,  0.27473, -0.95155, -0.13814,  0.30785, -0.04905,  0.95017,  1.00,  0.97033,  0.9044,  0.97033,  0.9044
189, 5266,  0.59992, -0.03685, -0.18337,  0.4466, -0.81312,  0.37334,  0.01206,  0.42269,  0.90619,  1.00,  0.97849,  0.90219,  0.97849,  0.90219
190, 5264,  0.59695, -0.0395, -0.19156,  0.27473, -0.95155, -0.13814,  0.30785, -0.04905,  0.95017,  1.00,  0.97033,  0.9044,  0.97033,  0.9044
191, 5267,  0.59863, -0.03881, -0.19191,  0.30666, -0.93401, -0.18328,  0.25966, -0.10316,  0.96017,  1.00,  0.97031,  0.9028,  0.97031,  0.9028
192, 5264,  0.59695, -0.0395, -0.19156,  0.27473, -0.95155, -0.13814,  0.30785, -0.04905,  0.95017,  1.00,  0.97033,  0.9044,  0.97033,  0.9044
193, 5263,  0.57963, -0.03963, -0.20007, -0.02888, -0.74477, -0.66669,  0.63862, -0.52685,  0.56089,  1.00,  0.9527,  0.9156,  0.9527,  0.9156
194, 5268,  0.59586, -0.03382, -0.20147,  0.13753, -0.69901, -0.70176,  0.70127, -0.43164,  0.56737,  1.00,  0.9581,  0.9011,  0.9581,  0.9011
195, 5267,  0.59863, -0.03881, -0.19191,  0.30666, -0.93401, -0.18328,  0.25966, -0.10316,  0.96017,  1.00,  0.97031,  0.9028,  0.97031,  0.9028
196, 5264,  0.59695, -0.0395, -0.19156,  0.27473, -0.95155, -0.13814,  0.30785, -0.04905,  0.95017,  1.00,  0.97033,  0.9044,  0.97033,  0.9044
197, 5268,  0.59586, -0.03382, -0.20147,  0.13753, -0.69901, -0.70176,  0.70127, -0.43164,  0.56737,  1.00,  0.9581,  0.9011,  0.9581,  0.9011
198, 5263,  0.57963, -0.03963, -0.20007, -0.02888, -0.74477, -0.66669,  0.63862, -0.52685,  0.56089,  1.00,  0.9527,  0.9156,  0.9527,  0.9156
199, 5269,  0.594, -0.0246, -0.20586,  0.06954, -0.19935, -0.97746,  0.76494, -0.61829,  0.18052,  1.00,  0.9477,  0.8922,  0.9477,  0.8922
200, 5268,  0.59586, -0.03382, -0.20147,  0.13753, -0.69901, -0.70176,  0.70127, -0.43164,  0.56737,  1.00,  0.9581,  0.9011,  0.9581,  0.9011
201, 5270,  0.57779, -0.02374, -0.20751, -0.16888, -0.1333, -0.97658,  0.66227, -0.74916, -0.01227,  1.00,  0.9351,  0.9043,  0.9351,  0.9043
202, 5269,  0.594, -0.0246, -0.20586,  0.06954, -0.19935, -0.97746,  0.76494, -0.61829,  0.18052,  1.00,  0.9477,  0.8922,  0.9477,  0.8922
203, 5263,  0.57963, -0.03963, -0.20007, -0.02888, -0.74477, -0.66669,  0.63862, -0.52685,  0.56089,  1.00,  0.9527,  0.9156,  0.9527,  0.9156
204, 5263,  0.57963, -0.03963, -0.20007, -0.02888, -0.74477, -0.66669,  0.63862, -0.52685,  0.56089,  1.00,  0.9527,  0.9156,  0.9527,  0.9156
205, 5246,  0.56005, -0.02599, -0.19893, -0.33555, -0.16244, -0.92778,  0.61062, -0.786, -0.08351,  1.00,  0.928,  0.9231,  0.928,  0.9231
206, 5270,  0.57779, -0.02374, -0.20751, -0.16888, -0.1333, -0.97658,  0.66227, -0.74916, -0.01227,  1.00,  0.9351,  0.9043,  0.9351,  0.9043
207, 5263,  0.57963, -0.03963, -0.20007, -0.02888, -0.74477, -0.66669,  0.63862, -0.52685,  0.56089,  1.00,  0.9527,  0.9156,  0.9527,  0.9156
208, 5252,  0.561, -0.0407, -0.19364, -0.22723, -0.75706, -0.6122,  0.67722, -0.57328,  0.45909,  1.00,  0.9487,  0.9339,  0.9487,  0.9339
209, 5246,  0.56005, -0.02599, -0.19893, -0.33555, -0.16244, -0.92778,  0.61062, -0.786, -0.08351,  1.00,  0.928,  0.9231,  0.928,  0.9231
210, 5265,  0.59748, -0.0376, -0.1833,  0.34116, -0.86581,  0.36604,  0.07338,  0.41275,  0.90789,  1.00,  0.97954,  0.90575,  0.97954,  0.90575
211, 5271,  0.59688, -0.03237, -0.17425,  0.38881, -0.66458,  0.63809, -0.15262,  0.63655,  0.75598,  1.00,  0.9917,  0.9056,  0.9917,  0.9056
212, 5260,  0.5814, -0.03484, -0.17256,  0.19383, -0.73366,  0.65128,  0.0457,  0.66991,  0.74104,  1.00,  0.9917,  0.9228,  0.9917,  0.9228
213, 5266,  0.59992, -0.03685, -0.18337,  0.4466, -0.81312,  0.37334,  0.01206,  0.42269,  0.90619,  1.00,  0.97849,  0.90219,  0.97849,  0.90219
214, 5271,  0.59688, -0.03237, -0.17425,  0.38881, -0.66458,  0.63809, -0.15262,  0.63655,  0.75598,  1.00,  0.9917,  0.9056,  0.9917,  0.9056
215, 5265,  0.59748, -0.0376, -0.1833,  0.34116, -0.86581,  0.36604,  0.07338,  0.41275,  0.90789,  1.00,  0.97954,  0.90575,  0.97954,  0.90575
216, 5266,  0.59992, -0.03685, -0.18337,  0.4466, -0.81312,  0.37334,  0.01206,  0.42269,  0.90619,  1.00,  0.97849,  0.90219,  0.97849,  0.90219
217, 5272,  0.60064, -0.02921, -0.17501,  0.57095, -0.5106,  0.64289, -0.2195,  0.65962,  0.71883,  1.00,  0.98861,  0.89846,  0.98861,  0.89846
218, 5271,  0.59688, -0.03237, -0.17425,  0.38881, -0.66458,  0.63809, -0.15262,  0.63655,  0.75598,  1.00,  0.9917,  0.9056,  0.9917,  0.9056
219, 5242,  0.56304, -0.01105, -0.19837, -0.37665,  0.27486, -0.88405,  0.44736, -0.78065, -0.43425,  1.00,  0.9111,  0.9096,  0.9111,  0.9096
220, 5270,  0.57779, -0.02374, -0.20751, -0.16888, -0.1333, -0.97658,  0.66227, -0.74916, -0.01227,  1.00,  0.9351,  0.9043,  0.9351,  0.9043
221, 5246,  0.56005, -0.02599, -0.19893, -0.33555, -0.16244, -0.92778,  0.61062, -0.786, -0.08351,  1.00,  0.928,  0.9231,  0.928,  0.9231
222, 5242,  0.56304, -0.01105, -0.19837, -0.37665,  0.27486, -0.88405,  0.44736, -0.78065, -0.43425,  1.00,  0.9111,  0.9096,  0.9111,  0.9096
223, 5273,  0.57805, -0.01047, -0.2055, -0.19494,  0.1992, -0.96037,  0.61596, -0.73712, -0.27792,  1.00,  0.92479,  0.89383,  0.92479,  0.89383
224, 5270,  0.57779, -0.02374, -0.20751, -0.16888, -0.1333, -0.97658,  0.66227, -0.74916, -0.01227,  1.00,  0.9351,  0.9043,  0.9351,  0.9043
225, 5270,  0.57779, -0.02374, -0.20751, -0.16888, -0.1333, -0.97658,  0.66227, -0.74916, -0.01227,  1.00,  0.9351,  0.9043,  0.9351,  0.9043
226, 5273,  0.57805, -0.01047, -0.2055, -0.19494,  0.1992, -0.96037,  0.61596, -0.73712, -0.27792,  1.00,  0.92479,  0.89383,  0.92479,  0.89383
227, 5274,  0.59298, -0.01333, -0.20555,  0.04932,  0.15959, -0.98595,  0.69483, -0.71461, -0.08091,  1.00,  0.94113,  0.88368,  0.94113,  0.88368
228, 5270,  0.57779, -0.02374, -0.20751, -0.16888, -0.1333, -0.97658,  0.66227, -0.74916, -0.01227,  1.00,  0.9351,  0.9043,  0.9351,  0.9043
229, 5274,  0.59298, -0.01333, -0.20555,  0.04932,  0.15959, -0.98595,  0.69483, -0.71461, -0.08091,  1.00,  0.94113,  0.88368,  0.94113,  0.88368
230, 5269,  0.594, -0.0246, -0.20586,  0.06954, -0.19935, -0.97746,  0.76494, -0.61829,  0.18052,  1.00,  0.9477,  0.8922,  0.9477,  0.8922
231, 5243,  0.57854, -0.00225, -0.20308, -0.23706,  0.30633, -0.92194,  0.55968, -0.73262, -0.38733,  1.00,  0.91702,  0.88715,  0.91702,  0.88715
232, 5273,  0.57805, -0.01047, -0.2055, -0.19494,  0.1992, -0.96037,  0.61596, -0.73712, -0.27792,  1.00,  0.92479,  0.89383,  0.92479,  0.89383
233, 5242,  0.56304, -0.01105, -0.19837, -0.37665,  0.27486, -0.88405,  0.44736, -0.78065, -0.43425,  1.00,  0.9111,  0.9096,  0.9111,  0.9096
234, 5275,  0.59064,  0.00238, -0.20176,  0.01417,  0.27197, -0.9622,  0.66362, -0.72236, -0.1944,  1.00,  0.92424,  0.87356,  0.92424,  0.87356
235, 5274,  0.59298, -0.01333, -0.20555,  0.04932,  0.15959, -0.98595,  0.69483, -0.71461, -0.08091,  1.00,  0.94113,  0.88368,  0.94113,  0.88368
236, 5273,  0.57805, -0.01047, -0.2055, -0.19494,  0.1992, -0.96037,  0.61596, -0.73712, -0.27792,  1.00,  0.92479,  0.89383,  0.92479,  0.89383
237, 5275,  0.59064,  0.00238, -0.20176,  0.01417,  0.27197, -0.9622,  0.66362, -0.72236, -0.1944,  1.00,  0.92424,  0.87356,  0.92424,  0.87356
238, 5273,  0.57805, -0.01047, -0.2055, -0.19494,  0.1992, -0.96037,  0.61596, -0.73712, -0.27792,  1.00,  0.92479,  0.89383,  0.92479,  0.89383
239, 5243,  0.57854, -0.00225, -0.20308, -0.23706,  0.30633, -0.92194,  0.55968, -0.73262, -0.38733,  1.00,  0.91702,  0.88715,  0.91702,  0.88715
240, 5243,  0.57854, -0.00225, -0.20308, -0.23706,  0.30633, -0.92194,  0.55968, -0.73262, -0.38733,  1.00,  0.91702,  0.88715,  0.91702,  0.88715
241, 5244,  0.57944,  0.01279, -0.19864, -0.26587,  0.34779, -0.89909,  0.51173, -0.73949, -0.43737,  1.00,  0.9028,  0.8749,  0.9028,  0.8749
242, 5275,  0.59064,  0.00238, -0.20176,  0.01417,  0.27197, -0.9622,  0.66362, -0.72236, -0.1944,  1.00,  0.92424,  0.87356,  0.92424,  0.87356
243, 5276,  0.58398,  0.01745, -0.1971, -0.11178,  0.4086, -0.90584,  0.5074, -0.7603, -0.40557,  1.00,  0.90389,  0.86854,  0.90389,  0.86854
244, 5275,  0.59064,  0.00238, -0.20176,  0.01417,  0.27197, -0.9622,  0.66362, -0.72236, -0.1944,  1.00,  0.92424,  0.87356,  0.92424,  0.87356
245, 5244,  0.57944,  0.01279, -0.19864, -0.26587,  0.34779, -0.89909,  0.51173, -0.73949, -0.43737,  1.00,  0.9028,  0.8749,  0.9028,  0.8749
246, 5276,  0.58398,  0.01745, -0.1971, -0.11178,  0.4086, -0.90584,  0.5074, -0.7603, -0.40557,  1.00,  0.90389,  0.86854,  0.90389,  0.86854
247, 5244,  0.57944,  0.01279, -0.19864, -0.26587,  0.34779, -0.89909,  0.51173, -0.73949, -0.43737,  1.00,  0.9028,  0.8749,  0.9028,  0.8749
248, 5277,  0.57411,  0.02458, -0.19074, -0.56149,  0.40601, -0.72103,  0.35125, -0.67202, -0.65194,  1.00,  0.88255,  0.87435,  0.88255,  0.87435
249, 5244,  0.57944,  0.01279, -0.19864, -0.26587,  0.34779, -0.89909,  0.51173, -0.73949, -0.43737,  1.00,  0.9028,  0.8749,  0.9028,  0.8749
250, 5278,  0.57036,  0.01901, -0.19036, -0.62435,  0.35543, -0.6956,  0.36188, -0.65756, -0.6608,  1.00,  0.8826,  0.88163,  0.8826,  0.88163
251, 5277,  0.57411,  0.02458, -0.19074, -0.56149,  0.40601, -0.72103,  0.35125, -0.67202, -0.65194,  1.00,  0.88255,  0.87435,  0.88255,  0.87435
252, 5241,  0.56184,  0.00367, -0.18927, -0.52515,  0.46288, -0.71305,  0.3242, -0.665, -0.67179,  1.00,  0.8881,  0.9035,  0.8881,  0.9035
253, 5278,  0.57036,  0.01901, -0.19036, -0.62435,  0.35543, -0.6956,  0.36188, -0.65756, -0.6608,  1.00,  0.8826,  0.88163,  0.8826,  0.88163
254, 5244,  0.57944,  0.01279, -0.19864, -0.26587,  0.34779, -0.89909,  0.51173, -0.73949, -0.43737,  1.00,  0.9028,  0.8749,  0.9028,  0.8749
255, 5279,  0.56241,  0.02238, -0.17826, -0.78497,  0.48143, -0.38994,  0.17803, -0.42757, -0.88628,  1.00,  0.86331,  0.88943,  0.86331,  0.88943
256, 5278,  0.57036,  0.01901, -0.19036, -0.62435,  0.35543, -0.6956,  0.36188, -0.65756, -0.6608,  1.00,  0.8826,  0.88163,  0.8826,  0.88163
257, 5241,  0.56184,  0.00367, -0.18927, -0.52515,  0.46288, -0.71305,  0.3242, -0.665, -0.67179,  1.00,  0.8881,  0.9035,  0.8881,  0.9035
258, 5279,  0.56241,  0.02238, -0.17826, -0.78497,  0.48143, -0.38994,  0.17803, -0.42757, -0.88628,  1.00,  0.86331,  0.88943,  0.86331,  0.88943
259, 5241,  0.56184,  0.00367, -0.18927, -0.52515,  0.46288, -0.71305,  0.3242, -0.665, -0.67179,  1.00,  0.8881,  0.9035,  0.8881,  0.9035
260, 5239,  0.55184,  0.00565, -0.17679, -0.54834,  0.75188, -0.35973,  0.03199, -0.41104, -0.91042,  1.00,  0.8686,  0.9154,  0.8686,  0.9154
261, 5278,  0.57036,  0.01901, -0.19036, -0.62435,  0.35543, -0.6956,  0.36188, -0.65756, -0.6608,  1.00,  0.8826,  0.88163,  0.8826,  0.88163
262, 5279,  0.56241,  0.02238, -0.17826, -0.78497,  0.48143, -0.38994,  0.17803, -0.42757, -0.88628,  1.00,  0.86331,  0.88943,  0.86331,  0.88943
263, 5280,  0.56496,  0.02646, -0.17786, -0.77831,  0.49289, -0.38897,  0.19054, -0.40486, -0.8943,  1.00,  0.86162,  0.88294,  0.86162,  0.88294
264, 5278,  0.57036,  0.01901, -0.19036, -0.62435,  0.35543, -0.6956,  0.36188, -0.65756, -0.6608,  1.00,  0.8826,  0.88163,  0.8826,  0.88163
265, 5280,  0.56496,  0.02646, -0.17786, -0.77831,  0.49289, -0.38897,  0.19054, -0.40486, -0.8943,  1.00,  0.86162,  0.88294,  0.86162,  0.88294
266, 5277,  0.57411,  0.02458, -0.19074, -0.56149,  0.40601, -0.72103,  0.35125, -0.67202, -0.65194,  1.00,  0.88255,  0.87435,  0.88255,  0.87435
267, 5280,  0.56496,  0.02646, -0.17786, -0.77831,  0.49289, -0.38897,  0.19054, -0.40486, -0.8943,  1.00,  0.86162,  0.88294,  0.86162,  0.88294
268, 5279,  0.56241,  0.02238, -0.17826, -0.78497,  0.48143, -0.38994,  0.17803, -0.42757, -0.88628,  1.00,  0.86331,  0.88943,  0.86331,  0.88943
269, 5281,  0.55931,  0.02061, -0.16703, -0.86352,  0.50431,  0.00033, -0.11132, -0.18997, -0.97546,  1.00,  0.84788,  0.89691,  0.84788,  0.89691
270, 5281,  0.55931,  0.02061, -0.16703, -0.86352,  0.50431,  0.00033, -0.11132, -0.18997, -0.97546,  1.00,  0.84788,  0.89691,  0.84788,  0.89691
271, 5279,  0.56241,  0.02238, -0.17826, -0.78497,  0.48143, -0.38994,  0.17803, -0.42757, -0.88628,  1.00,  0.86331,  0.88943,  0.86331,  0.88943
272, 5239,  0.55184,  0.00565, -0.17679, -0.54834,  0.75188, -0.35973,  0.03199, -0.41104, -0.91042,  1.00,  0.8686,  0.9154,  0.8686,  0.9154
273, 5280,  0.56496,  0.02646, -0.17786, -0.77831,  0.49289, -0.38897,  0.19054, -0.40486, -0.8943,  1.00,  0.86162,  0.88294,  0.86162,  0.88294
274, 5281,  0.55931,  0.02061, -0.16703, -0.86352,  0.50431,  0.00033, -0.11132, -0.18997, -0.97546,  1.00,  0.84788,  0.89691,  0.84788,  0.89691
275, 5282,  0.56184,  0.02542, -0.16541, -0.85155,  0.51897,  0.07437, -0.15614, -0.11563, -0.98094,  1.00,  0.84489,  0.88928,  0.84489,  0.88928
276, 5283,  0.55945,  0.01643, -0.15591, -0.66477,  0.36202,  0.65346, -0.65195,  0.14594, -0.74408,  1.00,  0.8287,  0.90552,  0.8287,  0.90552
277, 5282,  0.56184,  0.02542, -0.16541, -0.85155,  0.51897,  0.07437, -0.15614, -0.11563, -0.98094,  1.00,  0.84489,  0.88928,  0.84489,  0.88928
278, 5281,  0.55931,  0.02061, -0.16703, -0.86352,  0.50431,  0.00033, -0.11132, -0.18997, -0.97546,  1.00,  0.84788,  0.89691,  0.84788,  0.89691
279, 5238,  0.55097,  0.00605, -0.163, -0.56858,  0.71997,  0.39259, -0.48787,  0.08598, -0.86799,  1.00,  0.8455,  0.9225,  0.8455,  0.9225
280, 5283,  0.55945,  0.01643, -0.15591, -0.66477,  0.36202,  0.65346, -0.65195,  0.14594, -0.74408,  1.00,  0.8287,  0.90552,  0.8287,  0.90552
281, 5281,  0.55931,  0.02061, -0.16703, -0.86352,  0.50431,  0.00033, -0.11132, -0.18997, -0.97546,  1.00,  0.84788,  0.89691,  0.84788,  0.89691
282, 5238,  0.55097,  0.00605, -0.163, -0.56858,  0.71997,  0.39259, -0.48787,  0.08598, -0.86799,  1.00,  0.8455,  0.9225,  0.8455,  0.9225
283, 5281,  0.55931,  0.02061, -0.16703, -0.86352,  0.50431,  0.00033, -0.11132, -0.18997, -0.97546,  1.00,  0.84788,  0.89691,  0.84788,  0.89691
284, 5239,  0.55184,  0.00565, -0.17679, -0.54834,  0.75188, -0.35973,  0.03199, -0.41104, -0.91042,  1.00,  0.8686,  0.9154,  0.8686,  0.9154
285, 5238,  0.55097,  0.00605, -0.163, -0.56858,  0.71997,  0.39259, -0.48787,  0.08598, -0.86799,  1.00,  0.8455,  0.9225,  0.8455,  0.9225
286, 5227,  0.55553, -0.004, -0.15459, -0.10743,  0.20217,  0.97254, -0.8652,  0.45852, -0.19229,  1.00,  0.8271,  0.9323,  0.8271,  0.9323
287, 5283,  0.55945,  0.01643, -0.15591, -0.66477,  0.36202,  0.65346, -0.65195,  0.14594, -0.74408,  1.00,  0.8287,  0.90552,  0.8287,  0.90552
288, 5227,  0.55553, -0.004, -0.15459, -0.10743,  0.20217,  0.97254, -0.8652,  0.45852, -0.19229,  1.00,  0.8271,  0.9323,  0.8271,  0.9323
289, 5228,  0.57078,  0.00874, -0.15128, -0.17902, -0.02209,  0.9836, -0.94721,  0.27414, -0.16624,  1.00,  0.81193,  0.91017,  0.81193,  0.91017
290, 5283,  0.55945,  0.01643, -0.15591, -0.66477,  0.36202,  0.65346, -0.65195,  0.14594, -0.74408,  1.00,  0.8287,  0.90552,  0.8287,  0.90552
291, 5284,  0.56603,  0.02195, -0.15347, -0.49742,  0.29779,  0.8148, -0.80211,  0.19988, -0.56273,  1.00,  0.8248,  0.89458,  0.8248,  0.89458
292, 5283,  0.55945,  0.01643, -0.15591, -0.66477,  0.36202,  0.65346, -0.65195,  0.14594, -0.74408,  1.00,  0.8287,  0.90552,  0.8287,  0.90552
293, 5228,  0.57078,  0.00874, -0.15128, -0.17902, -0.02209,  0.9836, -0.94721,  0.27414, -0.16624,  1.00,  0.81193,  0.91017,  0.81193,  0.91017
294, 5283,  0.55945,  0.01643, -0.15591, -0.66477,  0.36202,  0.65346, -0.65195,  0.14594, -0.74408,  1.00,  0.8287,  0.90552,  0.8287,  0.90552
295, 5284,  0.56603,  0.02195, -0.15347, -0.49742,  0.29779,  0.8148, -0.80211,  0.19988, -0.56273,  1.00,  0.8248,  0.89458,  0.8248,  0.89458
296, 5282,  0.56184,  0.02542, -0.16541, -0.85155,  0.51897,  0.07437, -0.15614, -0.11563, -0.98094,  1.00,  0.84489,  0.88928,  0.84489,  0.88928
297, 5284,  0.56603,  0.02195, -0.15347, -0.49742,  0.29779,  0.8148, -0.80211,  0.19988, -0.56273,  1.00,  0.8248,  0.89458,  0.8248,  0.89458
298, 5228,  0.57078,  0.00874, -0.15128, -0.17902, -0.02209,  0.9836, -0.94721,  0.27414, -0.16624,  1.00,  0.81193,  0.91017,  0.81193,  0.91017
299, 5285,  0.5788,  0.01378, -0.15013, -0.01976, -0.02889,  0.99939, -0.9773,  0.21146, -0.01321,  1.00,  0.80089,  0.90215,  0.80089,  0.90215
300, 5229,  0.58017,  0.00319, -0.15126,  0.16702, -0.19507,  0.96646, -0.95145,  0.22518,  0.20987,  1.00,  0.7959,  0.9133,  0.7959,  0.9133
301, 5285,  0.5788,  0.01378, -0.15013, -0.01976, -0.02889,  0.99939, -0.9773,  0.21146, -0.01321,  1.00,  0.80089,  0.90215,  0.80089,  0.90215
302, 5228,  0.57078,  0.00874, -0.15128, -0.17902, -0.02209,  0.9836, -0.94721,  0.27414, -0.16624,  1.00,  0.81193,  0.91017,  0.81193,  0.91017
303, 5229,  0.58017,  0.00319, -0.15126,  0.16702, -0.19507,  0.96646, -0.95145,  0.22518,  0.20987,  1.00,  0.7959,  0.9133,  0.7959,  0.9133
304, 5286,  0.58664,  0.00917, -0.1526,  0.34401, -0.16518,  0.92432, -0.91205,  0.17521,  0.37076,  1.00,  0.78702,  0.90552,  0.78702,  0.90552
305, 5285,  0.5788,  0.01378, -0.15013, -0.01976, -0.02889,  0.99939, -0.9773,  0.21146, -0.01321,  1.00,  0.80089,  0.90215,  0.80089,  0.90215
306, 5229,  0.58017,  0.00319, -0.15126,  0.16702, -0.19507,  0.96646, -0.95145,  0.22518,  0.20987,  1.00,  0.7959,  0.9133,  0.7959,  0.9133
307, 5287,  0.59415,  0.00115, -0.15816,  0.42913, -0.2443,  0.86958, -0.8742,  0.12982,  0.46788,  1.00,  0.77379,  0.91257,  0.77379,  0.91257
308, 5286,  0.58664,  0.00917, -0.1526,  0.34401, -0.16518,  0.92432, -0.91205,  0.17521,  0.37076,  1.00,  0.78702,  0.90552,  0.78702,  0.90552
